alloy_id,alloy_system,year,zinc,magnesium,aluminum,copper,silver,ultimate_tensile_strength,yield_strength,elongation,hardness,elastic_modulus,casting_method,annealing_temperature,aging_temperature,aging_time
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
ZnCa0.5_001,Zn-Ca,2018,,,,,,,,,90.94,,,,,
